court_number,county_name,race,adjusted_total,jury_count,expected_count,jury_pool_pct,county_population_pct,representation_gap,court_binomial_p_value
341,Floyd,Hispanic/Latino,1224,32,47.51304801670146,2.61,3.88178496868476,-1.2717849686847602,0.009964044550968632
951,Winnebago,Hispanic/Latino,1032,43,60.36171217991119,4.17,5.849003118208448,-1.6790031182084482,0.009973087695034938
761,Pocahontas,Black/African American,765,3,9.880073800738007,0.39,1.2915129151291511,-0.9015129151291512,0.010919498883157
041,Appanoose,Hispanic/Latino,836,8,17.085029546946814,0.96,2.0436638214051213,-1.0836638214051213,0.011371132448404384
521,Johnson,Asian,6083,303,343.64664610984494,4.98,5.649295513888623,-0.6692955138886223,0.01178285450698294
581,Louisa,Black/African American,939,3,9.67315976774677,0.32,1.030155459823937,-0.710155459823937,0.012788486237371747
531,Jones,Asian,1573,3,9.63552833078101,0.19,0.6125574272588056,-0.4225574272588056,0.01327784277313766
591,Lucas,Multiracial,519,6,13.933685176686554,1.16,2.684717760440569,-1.5247177604405693,0.013865271156575014
011,Adair,Black/African American,715,4,11.022117962466488,0.56,1.5415549597855227,-0.9815549597855228,0.014340710546426967
051,Audubon,Hispanic/Latino,976,14,24.404357921057333,1.43,2.5004465083050547,-1.0704465083050547,0.015448708192509595
861,Tama,Black/African American,1675,11,20.555193265354518,0.66,1.227175717334598,-0.567175717334598,0.015719849985051538
781,Pottawattamie,Asian,11686,82,103.69598818290804,0.7,0.8873522863504025,-0.18735228635040255,0.015722804439319785
741,Palo Alto,Hispanic/Latino,1652,42,57.96818233103915,2.54,3.5089698747602394,-0.9689698747602392,0.015909231569938356
651,Mills,Hispanic/Latino,2033,60,78.56802580999451,2.95,3.864634816035146,-0.9146348160351456,0.015960631021441487
941,Webster,Asian,4115,36,50.75977335574473,0.87,1.233530336713116,-0.3635303367131161,0.01805134186540848
511,Jefferson,American Indian/Alaskan Native,742,1,5.811270296084049,0.13,0.7831900668576885,-0.6531900668576885,0.020063448520091277
011,Adair,Hispanic/Latino,715,13,22.523458445040216,1.82,3.1501340482573728,-1.3301340482573727,0.020308600487247436
981,Worth,Black/African American,931,2,7.473333333333333,0.21,0.8027210884353742,-0.5927210884353742,0.02032804887288084
401,Hamilton,Black/African American,765,2,7.400241837968562,0.26,0.9673518742442564,-0.7073518742442563,0.02143080815369083
901,Wapello,Asian,3175,42,56.92409931564958,1.32,1.7928850178157345,-0.4728850178157342,0.0229435170099134
831,Shelby,Asian,1182,1,5.619969434538971,0.08,0.47546272711835624,-0.3954627271183562,0.023772302676451255
491,Jackson,Hispanic/Latino,2251,24,35.52377514182569,1.07,1.5781330582774626,-0.5081330582774626,0.02588526469096212
261,Davis,Hispanic/Latino,694,9,16.90095009282516,1.3,2.4352954024243747,-1.1352954024243749,0.0261405569407712
621,Mahaska,Black/African American,1650,13,21.954043867217656,0.79,1.3305481131647063,-0.5405481131647063,0.027605775061097217
731,Page,Hispanic/Latino,1751,44,58.439957702729494,2.51,3.337519000726984,-0.8275190007269844,0.027911664015214718
491,Jackson,Black/African American,2251,13,21.941155234657042,0.58,0.9747292418772564,-0.39472924187725633,0.02797506228498171
181,Cherokee,Black/African American,964,9,16.786896551724137,0.93,1.7413793103448274,-0.8113793103448274,0.028146937022587974
951,Winnebago,Black/African American,1032,14,23.111027118964376,1.36,2.2394406123027495,-0.8794406123027494,0.02826489841575858
981,Worth,Hispanic/Latino,931,22,32.68,2.36,3.510204081632653,-1.150204081632653,0.029482509620935324
911,Warren,Hispanic/Latino,1994,58,74.02966420996526,2.91,3.7126210737194216,-0.8026210737194215,0.029490487279664676
811,Sac,Hispanic/Latino,745,22,32.448137062648364,2.95,4.3554546392816595,-1.4054546392816594,0.03164008931435407
241,Crawford,Asian,2177,35,47.74768077655588,1.61,2.1932788597407384,-0.5832788597407383,0.03201551010739516
691,Montgomery,Native Hawaiian/Pacific Islander,1452,1,5.25983943606814,0.07,0.3622478950460152,-0.2922478950460152,0.03231626561060186
661,Mitchell,Asian,860,1,5.204728132387707,0.12,0.6052009456264775,-0.48520094562647753,0.0337041143821584
831,Shelby,Hispanic/Latino,1182,39,51.984717269485486,3.3,4.398030225844796,-1.0980302258447958,0.03409043204232494
601,Lyon,Asian,1394,2,6.762539056076304,0.14,0.4851175793455024,-0.3451175793455024,0.03511022684310248
171,Cerro Gordo,Native Hawaiian/Pacific Islander,2820,10,17.661381122161757,0.35,0.6262901107149559,-0.2762901107149559,0.0354220481938888
421,Hardin,Black/African American,742,3,8.026924694993689,0.4,1.081795780996454,-0.681795780996454,0.04085131466126809
721,Osceola,Black/African American,1371,2,6.517868852459016,0.15,0.4754098360655738,-0.32540983606557383,0.04213520878497812
071,Black Hawk,Asian,16467,412,447.96110615113423,2.5,2.7203565078711014,-0.2203565078711014,0.04330125545269376
531,Jones,Hispanic/Latino,1573,30,40.87571784073507,1.91,2.598583460949464,-0.6885834609494641,0.045123008914136536
221,Clayton,Black/African American,972,2,6.398871451243167,0.21,0.6583201081525892,-0.44832010815258927,0.04586978712237706
131,Calhoun,Hispanic/Latino,581,9,15.765173926349076,1.55,2.713455064776089,-1.163455064776089,0.046403298849129894
